,SymbolsA,EntrezsA,AveExpr,B
213075_at,OLFML2A,169611,8.86829394093531,-6.42559911525309
218396_at,VPS13C,54832,8.99723672430189,-6.42560354957396
205505_at,GCNT1,2650,8.01437861780554,-6.42564121093005
205442_at,MFAP3L,9848,7.83764451453652,-6.42578735542998
217778_at,SLC39A1,27173,8.56842929528609,-6.4259719592493
208833_s_at,ATXN10,25814,11.1041396151977,-6.42608210178091
204866_at,JADE3,9767,8.29117475657865,-6.42616634035846
209186_at,ATP2A2,488,10.1208590400154,-6.42633688689194
203752_s_at,JUND,3727,10.499665531025,-6.42671033808309
205479_s_at,PLAU,5328,10.4639439395337,-6.42680812013818
203228_at,PAFAH1B3,5050,9.59476007888489,-6.42688394947717
213440_at,RAB1A,5861,8.62414679697628,-6.42715523245688
204204_at,SLC31A2,1318,8.89536950660199,-6.42785849164553
212737_at,GM2A,2760,10.5098919706567,-6.42805529528724
200648_s_at,GLUL,2752,9.69887822020552,-6.42808159024932
219023_at,AP1AR,55435,7.60270270864496,-6.42810669197433
203282_at,GBE1,2632,9.81548652411641,-6.42816815179907
202521_at,CTCF,10664,9.5200865780023,-6.42834915435704
203566_s_at,AGL,178,8.38184399626907,-6.42864119829775
212993_at,NACC2,138151,7.87523946126331,-6.42867648469525
218799_at,GPN2,54707,7.30353446500111,-6.42894496335172
218508_at,DCP1A,55802,8.14653216080197,-6.42901891288898
201296_s_at,WSB1,26118,9.13369156176197,-6.429171426086
201123_s_at,EIF5A,1984,8.21382141791056,-6.42919728964329
209142_s_at,UBE2G1,7326,8.88403300811752,-6.42924453604891
202256_at,CD2BP2,10421,9.11514588290383,-6.42935313595051
212660_at,JADE2,23338,8.53608007865909,-6.43030413434836
217828_at,SLTM,79811,9.79925804319481,-6.43044788504272
204916_at,RAMP1,10267,8.34001927346869,-6.43058458157253
218194_at,REXO2,25996,11.2192019922784,-6.4305923438306
202450_s_at,CTSK,1513,11.7205875699087,-6.43065435469184
204070_at,RARRES3,5920,9.09244612667436,-6.43072346635284
210114_at,INVS,27130,6.43657587409742,-6.43080737005293
201120_s_at,PGRMC1,10857,9.3369132862017,-6.43082484357922
217783_s_at,YPEL5,51646,10.7918021557848,-6.43082784532664
201606_s_at,PWP1,11137,10.0229324318917,-6.43131974067623
203329_at,PTPRM,5797,8.73950966832664,-6.43164578542238
208756_at,EIF3I,8668,10.4294369084867,-6.43181259450603
209365_s_at,ECM1,1893,8.93934015292529,-6.43188942105395
202179_at,BLMH,642,8.78044301647591,-6.43198664812548
205046_at,CENPE,1062,7.56768419239741,-6.43271755658214
203040_s_at,HMBS,3145,9.04487843215852,-6.43273892513151
218773_s_at,MSRB2,22921,10.1122090324927,-6.4327941931437
221645_s_at,ZNF83,55769,6.4648302761006,-6.43296710970911
212900_at,SEC24A,10802,9.58846147059913,-6.43309848217328
219312_s_at,ZBTB10,65986,5.55771971598335,-6.43322237177224
218533_s_at,UCKL1,54963,8.70580000786671,-6.43353065540554
202458_at,PRSS23,11098,10.7085768028714,-6.43382913949548
201944_at,HEXB,3074,11.136961790018,-6.43385696165087
205241_at,SCO2,9997,8.93560806323776,-6.43399088013941
219936_s_at,GPR87,53836,5.53282118520464,-6.43399842959872
203138_at,HAT1,8520,9.39685453967584,-6.43430323272447
221260_s_at,CSRNP2,81566,8.46131501576995,-6.43433186766149
209989_at,ZNF268,10795,6.49349483593284,-6.43463966446728
219317_at,POLI,11201,6.01447283113179,-6.43474646073158
202357_s_at,CFB,629,9.26622860758012,-6.43493276766475
202365_at,UNC119B,84747,9.62591731877839,-6.43495633312825
218701_at,LACTB2,51110,6.57248596041323,-6.43536891828925
212696_s_at,RNF4,6047,10.2946977175051,-6.43542356073769
208814_at,HSPA4,3308,8.22039811109725,-6.43545840343077
205412_at,ACAT1,38,10.3968985984228,-6.43559252804307
208911_s_at,PDHB,5162,9.11164753615781,-6.43566053559355
213592_at,APLNR,187,9.07452927648225,-6.43567099724358
213026_at,ATG12,9140,8.22284556535833,-6.43576366297657
212001_at,SUGP2,10147,8.31025510046729,-6.43598612408561
209224_s_at,NDUFA2,4695,9.88715617595389,-6.43605132599612
209273_s_at,ISCA1,81689,9.44400621123516,-6.4360631242141
219310_at,SYNDIG1,79953,7.79309928281509,-6.43607303179863
202686_s_at,AXL,558,8.19479053961372,-6.43637108182326
214442_s_at,PIAS2,9063,8.11812633375962,-6.43687758259007
221764_at,R3HDM4,91300,8.90426393378224,-6.43807437865138
219366_at,AVEN,57099,8.15456912764149,-6.43809269474427
218269_at,DROSHA,29102,9.46322015766154,-6.43818444337594
212070_at,ADGRG1,9289,9.60513797478211,-6.43848274029243
201588_at,TXNL1,9352,11.1785348637362,-6.43851073805753
215446_s_at,LOX,4015,8.16070168997108,-6.43867275723658
202614_at,SLC30A9,10463,9.58872695826634,-6.43872509494794
34764_at,LARS2,23395,7.02881951812413,-6.43897477199297
220072_at,CSPP1,79848,8.06722092090595,-6.43903140063662
209828_s_at,IL16,3603,7.00398689167283,-6.43917652873294
221667_s_at,HSPB8,26353,8.28928688423262,-6.43919369707659
204478_s_at,RABIF,5877,9.59128902692749,-6.43926060754401
204507_s_at,PPP3R1,5534,6.06005393032531,-6.43927366790363
205943_at,TDO2,6999,8.55153915843286,-6.43936069730759
219507_at,RSRC1,51319,8.24658715263728,-6.43959701968743
205140_at,FPGT,8790,7.22462861437833,-6.43982241655929
207621_s_at,PEMT,10400,8.12318401800051,-6.43983540588647
219179_at,DACT1,51339,7.37907981315841,-6.43996311916719
208684_at,COPA,1314,10.6568504855753,-6.44027671906886
214973_x_at,IGHD,3495,8.14999485951293,-6.44040565981127
204351_at,S100P,6286,9.89968395778241,-6.44045413384156
203132_at,RB1,5925,8.70666202584304,-6.44072069891889
222212_s_at,CERS2,29956,10.8686144748109,-6.44081337708491
221509_at,DENR,8562,10.9057420412209,-6.44113857163994
212145_at,MRPS27,23107,9.07570092966082,-6.44124141623522
205071_x_at,XRCC4,7518,7.19192678433979,-6.44129194950784
201609_x_at,ICMT,23463,9.54432573760181,-6.44137486395127
201567_s_at,GOLGA4,2803,9.37046721159707,-6.44144758815946
219024_at,PLEKHA1,59338,6.66449614752783,-6.44191549687497
212912_at,RPS6KA2,6196,7.21856563180633,-6.44195669678077
200739_s_at,SUMO3,6612,8.0281721434279,-6.44204847605376
208717_at,OXA1L,5018,9.83838133785112,-6.44207367186549
205105_at,MAN2A1,4124,8.81799297246835,-6.44231633480769
219220_x_at,MRPS22,56945,9.88226652310779,-6.44250253389729
209418_s_at,THOC5,8563,8.44130895132617,-6.44253219762706
214107_x_at,LOC440434,440434,8.15599521996641,-6.44266579140769
203715_at,TBCE,6905,6.50247915787504,-6.4427096118746
210002_at,GATA6,2627,5.89034389517007,-6.44291998940999
209190_s_at,DIAPH1,1729,10.0270322826712,-6.44307712267005
218501_at,ARHGEF3,50650,8.69892054672268,-6.44311712680301
204578_at,PPIP5K1,9677,6.57787198978816,-6.44317070102453
218952_at,PCSK1N,27344,8.12090265130318,-6.44320221850663
212515_s_at,DDX3X,1654,8.06705377842819,-6.4432819832078
208843_s_at,GORASP2,26003,9.48461843760449,-6.44343681530518
217140_s_at,VDAC1,7416,8.2924648377877,-6.44347718238168
209935_at,ATP2C1,27032,7.72987873956196,-6.44371825331525
205422_s_at,ITGBL1,9358,7.76755745514429,-6.44374601941851
212592_at,JCHAIN,3512,9.3477191276593,-6.44402372606063
219147_s_at,NMRK1,54981,8.71569401033723,-6.44442517995688
205872_x_at,PDE4DIP,9659,7.38927969557425,-6.44470231257109
209593_s_at,TOR1B,27348,9.1072689767064,-6.44498151482014
218681_s_at,SDF2L1,23753,9.42551036529342,-6.44507367535128
208168_s_at,CHIT1,1118,7.44851851188308,-6.44511796948011
206174_s_at,PPP6C,5537,8.66426478733637,-6.44586107924073
203489_at,SIVA1,10572,8.09617990786414,-6.44590798715399
203119_at,CCDC86,79080,8.66444562867601,-6.44606273186091
201863_at,FAM32A,26017,10.1420081821014,-6.44611630539366
208583_x_at,HIST1H2AJ,8331,8.01871811114834,-6.44623088368504
40465_at,DDX23,9416,8.84977746750056,-6.4462712136405
212479_s_at,RMND5A,64795,7.72895811298202,-6.4462763092587
201462_at,SCRN1,9805,9.33306064690162,-6.44654334212497
211939_x_at,BTF3,689,11.816694407939,-6.44664546322544
201443_s_at,ATP6AP2,10159,11.1931191449901,-6.44676167906612
219045_at,RHOF,54509,6.94306531939481,-6.44679501292809
217369_at,IGHG1,3500,7.07469969700871,-6.44683745967693
214224_s_at,PIN4,5303,10.9501203119834,-6.44690703791671
219885_at,SLFN12,55106,6.56418669988397,-6.44702434417181
217780_at,WDR83OS,51398,10.3308159918463,-6.44743868712871
210142_x_at,FLOT1,10211,11.1768456910406,-6.44752976270988
90610_at,LRCH4,4034,9.77020445441688,-6.44776508791181
212829_at,PIP4K2A,5305,9.56618390827383,-6.44777053660238
204568_at,ATG14,22863,7.7695872497686,-6.44784593984798
204715_at,PANX1,24145,8.14924089627009,-6.44831902911872
202544_at,GMFB,2764,10.8137169793811,-6.44851607995093
215148_s_at,APBA3,9546,7.0147749259183,-6.44853682483664
204616_at,UCHL3,7347,9.4166958272771,-6.44865015227597
216503_s_at,MLLT10,8028,5.94711350696848,-6.44874262216329
212807_s_at,SORT1,6272,9.15773872004542,-6.44875255679282
202814_s_at,HEXIM1,10614,8.93825125663311,-6.4488016569813
219177_at,BRIX1,55299,7.29972317611313,-6.44890657267834
206546_at,SYCP2,10388,4.90626695155653,-6.4490078418213
218050_at,UFM1,51569,9.02020313295339,-6.44901757633531
209728_at,HLA-DRB4,3126,9.57729433400957,-6.44906999059368
201767_s_at,ELAC2,60528,8.19000021077922,-6.44918122926331
202609_at,EPS8,2059,8.98516210530842,-6.44935898351419
203846_at,TRIM32,22954,8.76260793199426,-6.44944175049434
213140_s_at,SS18L1,26039,9.0744508417251,-6.44945572842372
210087_s_at,MPZL1,9019,9.06228552520672,-6.45004243771152
213379_at,COQ2,27235,8.60470522033624,-6.45020963415115
208886_at,H1F0,3005,9.94623479957781,-6.45021075314526
212088_at,PMPCA,23203,9.0929552334348,-6.45049627470897
203791_at,DMXL1,1657,7.48023896862948,-6.45052645988415
205571_at,LIPT1,51601,8.16680658432657,-6.45073575230239
203775_at,SLC25A13,10165,8.09506842372015,-6.45125480512677
203446_s_at,OCRL,4952,8.51390979848809,-6.45140464300457
219436_s_at,EMCN,51705,6.46995553736826,-6.45157994765916
203148_s_at,TRIM14,9830,9.97912577607483,-6.45160978441425
203407_at,PPL,5493,8.15347416495153,-6.45172578871607
207426_s_at,TNFSF4,7292,7.6524951220803,-6.4517407358817
204803_s_at,RRAD,6236,5.83047456560208,-6.45187226002273
205415_s_at,ATXN3,4287,6.57644907063088,-6.45187364624311
221012_s_at,TRIM8,81603,8.92778560739878,-6.45208797171035
219304_s_at,PDGFD,80310,8.31707514365353,-6.45236959581944
208819_at,RAB8A,4218,9.20454975889575,-6.45254496645575
219467_at,GIN1,54826,7.53317147819543,-6.45280845953401
214061_at,TBC1D31,93594,7.54914449816436,-6.45285186681455
204243_at,RLF,6018,8.47574564035803,-6.45310208121465
202228_s_at,NPTN,27020,11.6864828694356,-6.45349755693534
208319_s_at,RBM3,5935,8.88912374476297,-6.45356369348
210946_at,PLPP1,8611,9.30973055545148,-6.45371609336171
204176_at,KLHL20,27252,6.15986962502587,-6.4540064690225
202753_at,PSMD6,9861,10.3006077432173,-6.45413002722375
202475_at,TMEM147,10430,10.8602404077551,-6.45443117831932
212966_at,HIC2,23119,5.82817578156255,-6.45456585632998
214329_x_at,TNFSF10,8743,7.80310710276667,-6.45469753031224
210075_at,MARCH2,51257,8.095654421267,-6.45471988353488
212651_at,RHOBTB1,9886,7.37246936841508,-6.45480820793731
201577_at,NME1,4830,12.1693091020736,-6.45509379447351
202959_at,MUT,4594,7.59856537142807,-6.45515397289364
201803_at,POLR2B,5431,10.7544555580713,-6.45518618939296
320_at,PEX6,5190,6.474624332987,-6.45525486626858
49452_at,ACACB,32,7.28216811125446,-6.45530962092246
208774_at,CSNK1D,1453,10.4670494533456,-6.45536062247899
208436_s_at,IRF7,3665,8.22283691115349,-6.45540234532595
202522_at,PITPNB,23760,11.1480945779527,-6.45546377043156
217911_s_at,BAG3,9531,9.19466658038197,-6.45548420984184
213934_s_at,ZNF23,7571,6.44572347560133,-6.45561052537391
213793_s_at,HOMER1,9456,7.10310951597083,-6.45566348313251
221761_at,ADSS,159,9.22397136068124,-6.45584799532964
201288_at,ARHGDIB,397,10.9174573573627,-6.45630065194348
218696_at,EIF2AK3,9451,8.76366778936099,-6.45647828382699
210983_s_at,MCM7,4176,8.86729898328809,-6.45686937671818
201693_s_at,EGR1,1958,7.39507030754892,-6.45701260534078
202567_at,SNRPD3,6634,11.817181242168,-6.45722221020276
218198_at,DHX32,55760,9.70351612419765,-6.45781584773752
212725_s_at,TUG1,55000,10.4105809403928,-6.45808651172182
202769_at,CCNG2,901,9.99725269345371,-6.45821073756399
202068_s_at,LDLR,3949,8.63708062953313,-6.45836721415368
218220_at,C12orf10,60314,7.84672841209301,-6.45855420296184
201170_s_at,BHLHE40,8553,10.513006082031,-6.45868219286856
218300_at,PAGR1,79447,8.76629054265706,-6.45882266628982
209946_at,VEGFC,7424,7.76481761055454,-6.45900912276139
215946_x_at,IGLL3P,91353,10.4758275690312,-6.45901292362408
203573_s_at,RABGGTA,5875,7.58374214407339,-6.45901418621112
219297_at,WDR44,54521,7.68635658120211,-6.45916001566397
202812_at,GAA,2548,8.95313168360279,-6.45980051434679
213094_at,ADGRG6,57211,7.42841534816805,-6.4603157567502
217771_at,GOLM1,51280,9.60373950929696,-6.4607986451335
218797_s_at,SIRT7,51547,8.50981905736589,-6.46083485314323
209431_s_at,PATZ1,23598,7.71753094949509,-6.46092412911003
212539_at,CHD1L,9557,10.0552927153276,-6.46117074584797
203035_s_at,PIAS3,10401,8.31422613891786,-6.4613977113782
212978_at,LRRC8B,23507,8.53688586704912,-6.46140113274797
203066_at,CHST15,51363,9.83372285255095,-6.46160251573236
200710_at,ACADVL,37,9.8876029129729,-6.46172562357027
218888_s_at,NETO2,81831,8.33614870076361,-6.46198069204134
204278_s_at,EBAG9,9166,7.83736714511649,-6.46207775349531
215695_s_at,GYG2,8908,6.93133761559268,-6.4621862782704
209897_s_at,SLIT2,9353,8.25719255873627,-6.46245777611955
217797_at,UFC1,51506,11.6829400972764,-6.46264792481053
213555_at,RWDD2A,112611,6.48301921584643,-6.46289929141974
218840_s_at,NADSYN1,55191,7.80751381574529,-6.46319928901994
217294_s_at,ENO1,2023,8.01139533855029,-6.46329486308316
218400_at,OAS3,4940,8.68061823247087,-6.46363821214028
210096_at,CYP4B1,1580,5.28739380434872,-6.46367624485623
209520_s_at,NCBP1,4686,7.35729099953495,-6.46367684104207
205907_s_at,OMD,4958,6.21573218227903,-6.46371269907056
220143_x_at,LUC7L,55692,8.29921504285201,-6.4637361691986
202286_s_at,TACSTD2,4070,12.0126629147398,-6.46375172069125
212753_at,PCGF3,10336,8.15097966458424,-6.46392794948137
205267_at,POU2AF1,5450,7.24183518376819,-6.46438064263873
213846_at,COX7C,1350,8.09206855488985,-6.4648384353714
202596_at,ENSA,2029,12.2167715721743,-6.46501617002086
221690_s_at,NLRP2,55655,8.08418567024076,-6.46505567667325
219420_s_at,COA7,65260,9.35670962658395,-6.46527889766744
214005_at,GGCX,2677,8.61713123664257,-6.46557713545459
207565_s_at,MR1,3140,7.0742980921571,-6.46560023228388
204647_at,HOMER3,9454,8.87353762632697,-6.46561225085364
209090_s_at,SH3GLB1,51100,9.86708012234968,-6.46580108320244
214268_s_at,MTMR4,9110,9.41529801721219,-6.46583392062621
205775_at,FAM50B,26240,8.03244263127781,-6.46585541889289
218059_at,ZNF706,51123,11.0347353563292,-6.46591554975105
218804_at,ANO1,55107,6.89855681596342,-6.46604877971917
35776_at,ITSN1,6453,9.23870747005349,-6.46614850823487
221653_x_at,APOL2,23780,7.77036256631956,-6.46627257438326
212296_at,PSMD14,10213,11.3983271075014,-6.46636774228793
209076_s_at,WDR45B,56270,11.115716598833,-6.46640804519142
218170_at,ISOC1,51015,9.2814875207682,-6.46647772328447
212749_s_at,RCHY1,25898,8.57995135510455,-6.46658301950107
218046_s_at,MRPS16,51021,9.18863787816047,-6.4666521000788
205257_s_at,AMPH,273,7.47680007589401,-6.4667074567986
211501_s_at,EIF3B,8662,8.22112236129392,-6.46692300007035
204687_at,PARM1,25849,8.69568917688949,-6.46694205672036
203073_at,COG2,22796,8.6882546355534,-6.46736834429935
220356_at,CORIN,10699,5.20367279268959,-6.46739036835308
202992_at,C7,730,6.66060565531415,-6.46766338303149
221215_s_at,RIPK4,54101,9.12229176389175,-6.46817765333518
218165_at,MEAF6,64769,10.0669403475816,-6.46892737288329
204858_s_at,TYMP,1890,9.35630390176711,-6.46900854273283
201241_at,DDX1,1653,11.1764183225943,-6.46907874223154
214537_at,HIST1H1D,3007,7.51508723311074,-6.46914399835203
211756_at,PTHLH,5744,5.62126478879254,-6.46916966492147
202301_s_at,RSRC2,65117,9.06376329727908,-6.46921847150874
208112_x_at,EHD1,10938,8.82556644570275,-6.46950688561454
222108_at,AMIGO2,347902,9.0096145632546,-6.46953226599854
203953_s_at,CLDN3,1365,7.5441502304862,-6.46954365662393
208654_s_at,CD164,8763,9.45599415219088,-6.46957236463511
202587_s_at,AK1,203,8.16628107256704,-6.46979777014601
221529_s_at,PLVAP,83483,8.18741153538591,-6.46983194705208
204939_s_at,PLN,5350,6.94503909159299,-6.47012123809608
219025_at,CD248,57124,8.24068352201418,-6.47015972904783
213348_at,CDKN1C,1028,8.24392000572243,-6.47029207468721
205019_s_at,VIPR1,7433,8.18008022122683,-6.47032151458806
202353_s_at,PSMD12,5718,8.74551621590348,-6.47057037621077
213765_at,MFAP5,8076,6.41972379647266,-6.4706638209443
202139_at,AKR7A2,8574,8.30438927924214,-6.47073620227845
211950_at,UBR4,23352,9.90845803435089,-6.47077286795506
212871_at,MAPKAPK5,8550,7.86858501034502,-6.47078073039071
202219_at,SLC6A8,6535,8.0362169752677,-6.47079325808285
208799_at,PSMB5,5693,11.8302045234515,-6.47102553330433
202658_at,PEX11B,8799,9.94987718432225,-6.47105355280786
218721_s_at,C1orf27,54953,8.05161535346823,-6.47112919752592
209377_s_at,HMGN3,9324,10.9558090247251,-6.47148726554079
212180_at,CRKL,1399,9.81773694785574,-6.47161914441134
208853_s_at,CANX,821,9.39912905961459,-6.4718275032556
214501_s_at,H2AFY,9555,10.2656942711263,-6.47203739266552
202697_at,NUDT21,11051,8.82163760749282,-6.47221603506924
202279_at,C14orf2,9556,10.3185266971207,-6.47244678826876
202138_x_at,AIMP2,7965,10.3551507040744,-6.4725880707337
215411_s_at,TRAF3IP2,10758,9.54502217549926,-6.47262144353545
201954_at,ARPC1B,10095,10.8577565245851,-6.47283477906168
202515_at,DLG1,1739,10.4550587419736,-6.47303453448881
203039_s_at,NDUFS1,4719,8.88269461337013,-6.47325390462997
211571_s_at,VCAN,1462,7.25747602052514,-6.47358285508827
221437_s_at,MRPS15,64960,8.43890167945885,-6.47359162911852
210428_s_at,HGS,9146,9.00932448613767,-6.47375862477753
201275_at,FDPS,2224,10.2071071262511,-6.47377111503863
201990_s_at,CREBL2,1389,8.31560771357313,-6.47384745352422
221447_s_at,GLT8D2,83468,8.15620791465708,-6.47398413378584
218403_at,TRIAP1,51499,10.6530758685483,-6.47400321024087
204788_s_at,PPOX,5498,7.91045497907638,-6.47408617732873
200093_s_at,HINT1,3094,10.6832987469848,-6.47428082613146
202250_s_at,DCAF8,50717,7.9732581186272,-6.47436849456431
210970_s_at,IBTK,25998,8.19610717377487,-6.47441450200591
218340_s_at,UBA6,55236,7.40046402847257,-6.47449715916156
217118_s_at,KIAA0930,23313,9.70390442829531,-6.47487365890554
37408_at,MRC2,9902,9.30993295748089,-6.47499312366166
208652_at,PPP2CA,5515,10.0657590408534,-6.47505595980206
212281_s_at,TMEM97,27346,10.0568977303433,-6.4751704933549
221502_at,KPNA3,3839,10.1008641946404,-6.47522330326235
213151_s_at,SEPT7,989,11.6242793586876,-6.47532931416544
205828_at,MMP3,4314,9.5895776195899,-6.47536741400861
201186_at,LRPAP1,4043,9.78886971730187,-6.47546250346412
209094_at,DDAH1,23576,11.0172948907177,-6.47554403097034
204088_at,P2RX4,5025,8.1200118901662,-6.4756501468673
221009_s_at,ANGPTL4,51129,7.85791594443293,-6.4756842832476
205928_at,ZNF443,10224,9.15056797414658,-6.47585715060464
219299_at,TRMT12,55039,9.29894420065078,-6.47598049283324
220485_s_at,SIRPG,55423,6.66383690992496,-6.47609631962741
203635_at,DSCR3,10311,8.77466037010268,-6.4761155350311
201871_s_at,UBXN1,51035,9.49201044422622,-6.47622978665501
200950_at,ARPC1A,10552,9.64245837082447,-6.47645706636448
202635_s_at,POLR2K,5440,8.44276509931825,-6.47660790791196
202761_s_at,SYNE2,23224,8.05970987372831,-6.47667251105445
203517_at,MTX2,10651,9.03970206586084,-6.47667648335747
208091_s_at,VOPP1,81552,10.7465028185858,-6.4768414539414
200046_at,DAD1,1603,11.5642335115607,-6.47702213314841
220917_s_at,WDR19,57728,7.27748565884547,-6.47703252654875
212799_at,STX6,10228,10.0965434219367,-6.47759588877058
220295_x_at,DEPDC1,55635,7.16112356404462,-6.47812925962304
200597_at,EIF3A,8661,8.18884409203563,-6.47850344665621
55872_at,ZNF512B,57473,8.64807165992333,-6.47855344088355
203708_at,PDE4B,5142,8.97671416910516,-6.47868173412286
204093_at,CCNH,902,9.35870517706731,-6.47872507147585
220526_s_at,MRPL20,55052,10.4766131743024,-6.4788017618768
213790_at,ADAM12,8038,8.43949394981504,-6.47888976610509
203498_at,RCAN2,10231,7.79117520305538,-6.47918785381978
212923_s_at,PXDC1,221749,8.73164209432631,-6.47958664959522
202745_at,USP8,9101,7.24401342933861,-6.47964296979507
212667_at,SPARC,6678,10.4966746491164,-6.47977128926134
218195_at,ARMT1,79624,9.34569786842528,-6.4797986875096
201041_s_at,DUSP1,1843,9.93824766566076,-6.48003072067439
213787_s_at,EBP,10682,9.26867333159802,-6.48004827834544
203115_at,FECH,2235,6.36822816244841,-6.48011361930553
221778_at,KDM7A,80853,8.05682536485833,-6.48018991355896
201742_x_at,SRSF1,6426,8.70401676888188,-6.48019051870847
200779_at,ATF4,468,11.6891864661581,-6.48064926454491
204793_at,GPRASP1,9737,7.03498805382396,-6.48073958378427
218784_s_at,SAYSD1,55776,8.26856997182145,-6.48080062079977
218270_at,MRPL24,79590,10.4181514340383,-6.48080744316958
201962_s_at,RNF41,10193,7.85736709443723,-6.48110674102016
203313_s_at,TGIF1,7050,8.23854574429247,-6.48121321239225
204971_at,CSTA,1475,9.72903521876145,-6.48126471674917
212880_at,WDR7,23335,8.36312018175105,-6.48132869371118
221900_at,COL8A2,1296,7.9062205851552,-6.48142716301987
221730_at,COL5A2,1290,9.79524542587201,-6.48145936494256
209896_s_at,PTPN11,5781,7.96622688409521,-6.4814755874608
203050_at,TP53BP1,7158,9.28844766340736,-6.48153549618209
221506_s_at,TNPO2,30000,8.51633408986631,-6.48160476349709
220212_s_at,THADA,63892,8.4999356871969,-6.48162471930102
201621_at,NBL1,4681,9.87670115508915,-6.48178301778766
219188_s_at,MACROD1,28992,7.62901213334575,-6.48195041649464
212855_at,DCUN1D4,23142,7.78520379695127,-6.48207935945655
218160_at,NDUFA8,4702,10.3801259900323,-6.48278703919798
210571_s_at,CMAHP,8418,6.60601787975013,-6.48284870760678
216640_s_at,PDIA6,10130,10.9315633422783,-6.4830306645611
217883_at,MMADHC,27249,11.7677744912489,-6.48303411885394
204343_at,ABCA3,21,7.77983682801834,-6.4830772692116
209166_s_at,MAN2B1,4125,9.30943694396402,-6.48323676477772
204291_at,ZNF518A,9849,6.21434269591302,-6.48334229301539
218516_s_at,IMPAD1,54928,7.98675421874007,-6.48338451546447
200998_s_at,CKAP4,10970,9.32721071553786,-6.48341787503123
200682_s_at,UBE2L3,7332,10.335137317253,-6.48352633511395
219590_x_at,DPH5,51611,9.59444246962939,-6.48359962028369
205219_s_at,GALK2,2585,6.70458867059416,-6.48381913297178
207507_s_at,ATP5G3,518,11.481172164419,-6.48389589907368
202421_at,IGSF3,3321,10.0439887152548,-6.48405110229477
205680_at,MMP10,4319,6.16966370297109,-6.48407026698559
203025_at,NAA10,8260,8.99484400657321,-6.48412173933035
212987_at,FBXO9,26268,10.6256609736711,-6.48417603720572
213381_at,VSTM4,196740,7.03078107550646,-6.48419415756071
221937_at,SYNRG,11276,9.64445183466482,-6.48421472426093
203291_at,CNOT4,4850,7.96670760131918,-6.48428850218528
201920_at,SLC20A1,6574,9.78318900871602,-6.48438091021951
218186_at,RAB25,57111,9.552497717596,-6.48453264939998
218412_s_at,GTF2IRD1,9569,8.7509618220133,-6.48466120290305
219219_at,TMEM160,54958,6.81634736849992,-6.48482328682564
201855_s_at,ATMIN,23300,8.38318013358684,-6.48488801138886
201340_s_at,ENC1,8507,7.7596312493794,-6.48490011177257
211754_s_at,SLC25A17,10478,7.67890998841139,-6.48491310266763
215967_s_at,LY9,4063,7.29696138076722,-6.48494716815779
219449_s_at,TMEM70,54968,11.1669949855432,-6.48522858295408
206181_at,SLAMF1,6504,6.25055836251534,-6.4852789462145
221556_at,CDC14B,8555,7.32025318713288,-6.48531684171806
209443_at,SERPINA5,5104,7.58622560370509,-6.48533114535757
202461_at,EIF2B2,8892,8.9305863519654,-6.48538138051511
204724_s_at,COL9A3,1299,7.11024185083237,-6.48543125595241
201754_at,COX6C,1345,11.868735848502,-6.48551865903193
206204_at,GRB14,2888,5.65070341493423,-6.48560194765747
203293_s_at,LMAN1,3998,6.66279049031789,-6.48565716867268
210876_at,ANXA2P1,303,6.18993826656821,-6.48567097201562
200652_at,SSR2,6746,11.6499107445298,-6.48571995428243
208850_s_at,THY1,7070,9.13334243053259,-6.48581806226488
207845_s_at,ANAPC10,10393,7.04626952965923,-6.48599851195941
204087_s_at,SLC5A6,8884,9.77913421174526,-6.48600211466603
204977_at,DDX10,1662,8.8828604289424,-6.48609906208286
204154_at,CDO1,1036,6.47758240282657,-6.48625062786828
208313_s_at,SF1,7536,10.3256852060027,-6.4863326816695
200956_s_at,SSRP1,6749,8.80487156529012,-6.48633511338997
200873_s_at,CCT8,10694,11.6796827489276,-6.48633906134668
202653_s_at,MARCH7,64844,8.50958470620362,-6.48641840936355
206227_at,CILP,8483,9.82188147580553,-6.48646827135973
218564_at,RFWD3,55159,6.39111351449646,-6.48651085384088
212570_at,ENDOD1,23052,7.94663618497548,-6.48670388755699
201890_at,RRM2,6241,10.6984314780971,-6.48674351499587
205380_at,PDZK1,5174,5.67250561167192,-6.48679893654866
217900_at,IARS2,55699,10.9572051474403,-6.48705016807735
217980_s_at,MRPL16,54948,9.68415199916349,-6.48715199052061
220225_at,IRX4,50805,7.9358252132406,-6.48722120509094
209329_x_at,HIGD2A,192286,10.0960826866043,-6.48726660935008
206074_s_at,HMGA1,3159,8.98594098027116,-6.48736192546906
209455_at,FBXW11,23291,9.10518606081615,-6.48742165913761
221081_s_at,DENND2D,79961,9.24514009921183,-6.48742214010804
222127_s_at,EXOC1,55763,9.28607686628542,-6.48753111834703
205457_at,C6orf106,64771,7.27386536409892,-6.48756034594323
219117_s_at,FKBP11,51303,9.96904092205586,-6.48775792501491
209012_at,TRIO,7204,8.85932947114254,-6.48779169945355
206261_at,ZNF239,8187,8.42570069672204,-6.48782118579362
221530_s_at,BHLHE41,79365,8.35259327308223,-6.48784586398592
213251_at,SMARCA5,8467,9.19098714312918,-6.4880310961128
205282_at,LRP8,7804,5.83354597686024,-6.48803442809298
